time_s,bpm,ax,ay,az,gx,gy,gz,temp,motion,ts_ms
56.456,95,0.046,-0.755,0.442,203.2,-135.4,29.2,26.3,0,48760
56.457,95,0.046,-0.755,0.442,203.2,-135.4,29.2,26.3,0,48770
56.458,95,0.046,-0.755,0.442,203.2,-135.4,29.2,26.3,0,48780
56.461,95,0.158,-0.531,0.787,218.8,-107.5,13.2,26.3,0,48792
56.462,95,0.176,-0.535,0.832,216.4,-97.7,12.5,26.3,0,48798
56.463,95,0.178,-0.517,0.853,213.3,-86.2,12.0,26.3,0,48808
56.464,95,0.155,-0.501,0.826,209.7,-75.4,12.0,26.3,0,48818
56.465,95,0.133,-0.461,0.819,206.9,-68.2,12.5,26.3,0,48828
56.466,95,0.152,-0.408,0.918,201.0,-58.7,11.3,26.3,0,48838
56.467,95,0.142,-0.399,0.955,197.8,-53.2,9.3,26.3,0,48848
56.468,95,0.132,-0.386,0.965,193.3,-48.9,7.0,26.3,0,48858
56.469,95,0.137,-0.351,0.95,187.5,-47.2,5.3,26.3,0,48868
56.470,95,0.174,-0.294,0.91,169.6,-48.2,3.2,26.3,0,48878
56.471,95,0.195,-0.275,0.908,158.9,-49.6,2.4,26.3,0,48888
56.472,95,0.215,-0.269,0.95,149.0,-49.8,0.6,26.3,0,48898
56.473,95,0.217,-0.256,0.975,141.6,-47.6,-2.3,26.3,0,48908
56.474,95,0.168,-0.258,0.986,126.3,-37.8,-11.3,26.3,0,48918
56.475,95,0.15,-0.253,0.978,118.3,-31.3,-15.9,26.3,0,48928
56.476,95,0.154,-0.255,0.99,109.5,-26.0,-20.4,26.3,0,48938
56.478,95,0.174,-0.246,1.02,101.4,-20.8,-24.9,26.3,0,48948
56.480,95,0.198,-0.22,1.114,88.6,-6.3,-33.4,26.3,0,48958
56.625,95,0.21,-0.212,1.13,85.5,3.1,-36.8,26.3,0,48968
56.626,95,0.214,-0.184,1.115,83.7,12.3,-39.3,26.3,0,48978
56.627,95,0.213,-0.168,1.078,79.3,19.9,-41.5,26.3,0,48988
56.628,95,0.223,-0.183,1.211,64.1,32.9,-43.3,26.3,0,48998
56.629,95,0.163,-0.108,1.118,56.8,41.3,-45.1,26.3,0,49008
56.630,95,0.104,-0.161,1.126,47.2,47.1,-46.0,26.3,0,49018
56.631,95,0.119,-0.146,1.108,42.3,50.2,-43.9,26.3,0,49028
56.632,95,0.163,-0.119,1.127,29.0,49.8,-43.3,26.3,0,49038
56.633,95,0.174,-0.13,1.159,22.8,49.0,-43.3,26.3,0,49048
56.634,95,0.165,-0.057,1.161,16.7,48.5,-41.7,26.3,0,49058
56.636,95,0.168,-0.038,1.183,11.7,47.9,-38.6,26.3,0,49068
56.637,95,0.109,-0.057,1.305,-0.2,42.7,-38.0,26.3,0,49078
56.638,95,0.095,-0.049,1.221,-3.1,41.6,-39.9,26.3,0,49098
56.639,95,0.117,-0.035,1.206,-6.1,40.9,-41.9,26.3,0,49108
56.640,95,0.161,-0.026,1.312,-18.1,50.0,-47.7,26.3,0,49118
56.641,95,0.164,-0.028,1.359,-23.2,59.0,-50.6,26.3,0,49128
56.642,95,0.149,-0.031,1.367,-25.6,68.0,-52.8,26.3,0,49138
56.644,95,0.146,-0.034,1.356,-27.5,74.3,-53.8,26.3,0,49148
56.648,95,0.133,0.015,1.21,-39.1,76.2,-53.3,26.3,0,49158
56.775,95,0.144,0.03,1.194,-49.2,73.6,-52.1,26.3,0,49168
56.776,95,0.167,0.035,1.263,-55.5,72.6,-49.9,26.3,0,49178
56.778,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49188
56.785,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49200
56.918,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49210
56.919,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49220
56.920,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49230
56.921,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49240
56.922,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49250
56.923,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49260
56.924,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49270
56.925,95,0.189,0.037,1.383,-56.8,75.2,-46.8,26.3,0,49280
56.926,95,0.127,0.141,1.39,-28.1,38.7,-22.8,26.3,0,49292
56.927,95,0.138,0.139,1.411,-33.4,34.2,-20.1,26.3,0,49298
56.928,95,0.139,0.124,1.41,-38.1,31.5,-18.0,26.3,0,49308
56.929,95,0.11,0.107,1.373,-49.9,30.1,-12.3,26.3,0,49318
56.930,95,0.088,0.092,1.355,-58.4,28.7,-9.8,26.3,0,49328
56.931,95,0.077,0.084,1.356,-67.4,26.0,-8.3,26.3,0,49338
56.932,95,0.075,0.067,1.344,-76.4,21.8,-7.7,26.3,0,49348
56.933,95,0.088,0.04,1.348,-92.6,12.9,-11.3,26.3,0,49358
56.934,95,0.092,0.022,1.331,-102.2,11.8,-14.8,26.3,0,49368
56.935,95,0.1,0.013,1.295,-112.7,11.9,-18.4,26.3,0,49378
56.936,95,0.113,0.012,1.266,-123.3,12.5,-21.6,26.3,0,49388
56.937,95,0.16,-0.034,1.229,-142.4,18.4,-26.8,26.3,0,49398
56.938,95,0.151,-0.051,1.213,-149.9,23.6,-29.0,26.3,0,49408
56.945,95,0.143,-0.081,1.217,-156.4,29.7,-31.5,26.3,0,49418
57.076,95,0.128,-0.082,1.205,-164.3,36.9,-33.8,26.3,0,49428
57.078,95,0.105,-0.136,1.092,-184.2,50.3,-41.9,26.3,0,49438
57.079,95,0.086,-0.161,1.025,-197.8,53.3,-45.4,26.3,0,49448
57.080,95,0.064,-0.165,0.994,-210.5,53.5,-46.5,26.3,0,49458
57.081,95,0.045,-0.213,1.019,-220.6,53.2,-45.6,26.3,0,49468
57.082,95,0.038,-0.296,1.002,-231.9,57.2,-40.9,26.3,0,49478
57.083,95,0.049,-0.301,1.002,-231.9,58.3,-37.9,26.3,0,49488
57.084,95,0.067,-0.319,1.004,-229.1,59.1,-34.4,26.3,0,49498
57.085,95,0.099,-0.38,0.948,-220.0,62.5,-27.0,26.3,0,49508
57.086,95,0.108,-0.403,0.927,-215.6,63.9,-24.4,26.3,0,49518
57.087,95,0.104,-0.422,0.896,-211.0,64.6,-22.6,26.3,0,49528
57.088,95,0.092,-0.459,0.841,-206.5,63.8,-21.1,26.3,0,49538
57.089,95,0.072,-0.515,0.752,-198.4,56.5,-18.7,26.3,0,49548
57.090,95,0.065,-0.536,0.754,-192.5,52.7,-17.9,26.3,0,49558
57.091,95,0.067,-0.55,0.786,-184.9,50.1,-16.7,26.3,0,49568
57.092,95,0.076,-0.58,0.812,-176.2,49.1,-15.2,26.3,0,49578
57.093,95,0.055,-0.581,0.808,-154.1,47.0,-13.5,26.3,0,49588
57.095,95,0.051,-0.612,0.794,-142.5,43.8,-13.3,26.3,0,49598
57.096,95,0.052,-0.638,0.776,-132.5,39.6,-13.1,26.3,0,49608
57.226,95,0.044,-0.647,0.73,-125.8,35.1,-13.1,26.3,0,49618
57.227,95,0.023,-0.64,0.626,-123.7,25.1,-13.4,26.3,0,49628
57.229,95,0.032,-0.635,0.623,-126.5,21.3,-13.9,26.3,0,49638
57.230,95,0.045,-0.637,0.636,-130.0,20.5,-14.2,26.3,0,49648
57.231,95,0.051,-0.649,0.637,-131.4,22.8,-13.8,26.3,0,49658
57.232,95,0.03,-0.707,0.632,-126.0,26.7,-11.9,26.3,0,49668
57.234,95,0.016,-0.723,0.615,-119.6,25.0,-11.2,26.3,0,49678
57.235,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49688
57.363,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49700
57.364,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49710
57.365,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49720
57.366,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49730
57.367,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49740
57.368,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49750
57.369,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49760
57.370,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49770
57.371,95,0.014,-0.738,0.572,-113.1,22.1,-11.5,26.3,0,49780
57.372,95,0.01,-0.837,0.372,-66.6,-11.4,-5.3,26.3,0,49792
57.373,95,0.022,-0.83,0.371,-62.3,-9.9,-4.3,26.3,0,49798
57.374,95,0.024,-0.827,0.328,-58.7,-9.5,-3.6,26.3,0,49808
57.375,95,0.025,-0.822,0.287,-56.9,-10.7,-3.6,26.3,0,49818
57.380,95,0.024,-0.808,0.245,-56.3,-16.4,-5.0,26.3,0,49828
57.384,95,0.021,-0.804,0.235,-56.4,-19.2,-5.5,26.3,0,49838
57.513,95,0.008,-0.802,0.213,-56.6,-21.4,-5.5,26.3,0,49848
57.514,95,-0.003,-0.794,0.202,-56.6,-23.7,-4.7,26.3,0,49858
57.515,95,-0.021,-0.807,0.203,-52.4,-27.1,-2.1,26.3,0,49868
57.516,95,-0.023,-0.811,0.184,-48.5,-27.6,-0.5,26.3,0,49878
57.517,95,-0.016,-0.805,0.157,-44.6,-27.0,0.6,26.3,0,49888
57.518,95,-0.024,-0.792,0.15,-41.8,-25.3,1.2,26.3,0,49898
57.519,95,-0.041,-0.774,0.139,-39.9,-18.2,3.1,26.3,0,49908
57.520,95,-0.046,-0.771,0.13,-39.7,-14.3,4.6,26.3,0,49918
57.521,95,-0.043,-0.764,0.122,-39.3,-11.3,5.7,26.3,0,49928
57.522,95,-0.04,-0.759,0.113,-37.7,-10.0,5.8,26.3,0,49938
57.523,95,-0.05,-0.751,0.088,-29.8,-11.4,4.2,26.3,0,49948
57.524,95,-0.056,-0.761,0.049,-23.6,-13.7,3.2,26.3,0,49958
57.525,95,-0.058,-0.765,0.02,-17.0,-17.9,2.6,26.3,0,49968
57.526,95,-0.05,-0.762,0.008,-9.4,-24.1,2.3,26.3,0,49978
57.527,95,-0.028,-0.784,-0.03,9.8,-38.7,2.8,26.3,0,49988
57.528,95,-0.023,-0.799,-0.06,21.4,-47.0,2.9,26.3,0,49998
57.529,95,-0.011,-0.807,-0.078,36.0,-56.5,2.4,26.3,0,50008
57.530,95,-0.002,-0.812,-0.087,51.4,-66.6,1.5,26.3,0,50018
57.531,95,0.005,-0.836,-0.041,83.4,-84.8,-0.2,26.3,0,50028
57.532,95,-0.016,-0.842,-0.004,101.0,-90.4,-0.8,26.3,0,50038
57.671,95,-0.037,-0.84,0.021,120.1,-94.1,-0.5,26.3,0,50048
57.672,95,-0.051,-0.839,0.051,138.0,-96.9,0.5,26.3,0,50058
57.673,95,-0.057,-0.862,0.142,165.2,-99.4,5.0,26.3,0,50068
57.673,95,-0.046,-0.877,0.17,173.1,-99.5,8.5,26.3,0,50078
57.675,95,0.006,-0.869,0.205,180.4,-102.5,14.5,26.3,0,50098
57.676,95,0.005,-0.852,0.256,188.6,-112.7,22.6,26.3,0,50108
57.677,95,0.019,-0.85,0.305,192.9,-118.3,25.8,26.3,0,50118
57.678,95,0.035,-0.845,0.377,196.6,-121.7,27.7,26.3,0,50128
57.679,95,0.045,-0.845,0.43,199.8,-121.6,28.6,26.3,0,50138
57.680,95,0.056,-0.812,0.49,202.8,-117.2,26.0,26.3,0,50148
57.681,95,0.031,-0.79,0.494,204.6,-114.8,25.0,26.3,0,50158
57.682,95,0.016,-0.769,0.509,207.2,-114.4,25.2,26.3,0,50168
57.683,95,0.001,-0.713,0.586,217.9,-118.5,26.4,26.3,0,50178
57.684,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50188
57.811,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50200
57.813,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50210
57.814,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50220
57.815,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50230
57.816,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50240
57.818,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50250
57.947,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50260
57.948,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50270
57.949,95,-0.015,-0.699,0.625,224.0,-120.2,27.1,26.3,0,50280
57.950,95,0.021,-0.439,0.977,195.2,-75.5,12.2,26.3,0,50292
57.951,95,0.048,-0.428,1.043,195.4,-70.5,10.8,26.3,0,50298
57.952,95,0.07,-0.409,1.063,195.8,-65.5,8.9,26.3,0,50308
57.953,95,0.074,-0.385,1.026,193.6,-61.9,6.1,26.3,0,50318
57.954,95,0.069,-0.362,0.99,188.2,-60.5,2.2,26.3,0,50328
57.955,95,0.072,-0.318,1.051,173.3,-59.6,-6.1,26.3,0,50338
57.956,95,0.077,-0.314,1.08,166.3,-57.9,-9.6,26.3,0,50348
57.957,95,0.056,-0.295,1.057,159.3,-56.0,-12.9,26.3,0,50358
57.958,95,0.055,-0.296,1.036,149.3,-54.2,-16.3,26.3,0,50368
57.959,95,0.046,-0.292,0.992,119.9,-50.4,-24.9,26.3,0,50378
57.960,95,0.055,-0.304,1.021,105.7,-47.4,-29.9,26.3,0,50388
57.961,95,0.072,-0.303,1.073,94.0,-41.7,-34.4,26.3,0,50398
57.962,95,0.081,-0.28,1.133,86.8,-33.9,-38.3,26.3,0,50408
57.963,95,0.117,-0.259,1.121,77.6,-17.3,-44.7,26.3,0,50418
57.964,95,0.117,-0.254,1.09,71.7,-10.4,-46.3,26.3,0,50428
57.965,95,0.12,-0.238,1.072,64.9,-4.2,-46.2,26.3,0,50438
57.966,95,0.125,-0.221,1.061,58.0,0.9,-44.9,26.3,0,50448
58.099,95,0.125,-0.192,1.131,44.2,10.2,-41.7,26.3,0,50458
58.100,95,0.126,-0.199,1.151,39.5,14.5,-41.8,26.3,0,50468
58.101,95,0.122,-0.201,1.111,36.6,17.1,-42.9,26.3,0,50478
58.102,95,0.126,-0.212,1.11,33.9,16.6,-44.8,26.3,0,50488
58.103,95,0.204,-0.141,1.091,28.4,13.5,-45.9,26.3,0,50498
58.104,95,0.241,-0.149,1.147,24.0,13.2,-46.8,26.3,0,50508
58.105,95,0.244,-0.126,1.185,20.2,14.3,-46.9,26.3,0,50518
58.106,95,0.209,-0.113,1.19,17.4,16.6,-45.7,26.3,0,50528
58.107,95,0.193,-0.088,1.224,10.1,20.7,-42.0,26.3,0,50538
58.108,95,0.176,-0.098,1.246,5.6,23.4,-42.8,26.3,0,50548
58.109,95,0.166,-0.1,1.238,2.3,25.8,-44.7,26.3,0,50558
58.110,95,0.182,-0.086,1.219,1.0,26.9,-46.6,26.3,0,50568
58.111,95,0.233,-0.06,1.228,-5.8,31.8,-49.4,26.3,0,50578
58.112,95,0.258,-0.03,1.263,-9.7,37.2,-49.9,26.3,0,50588
58.114,95,0.279,-0.024,1.316,-15.0,44.0,-49.2,26.3,0,50598
58.114,95,0.274,-0.034,1.36,-21.6,52.2,-47.4,26.3,0,50608
58.115,95,0.229,-0.043,1.405,-37.9,65.6,-41.9,26.3,0,50618
58.116,95,0.2,-0.062,1.386,-48.1,68.1,-39.6,26.3,0,50628
58.119,95,0.171,-0.054,1.336,-58.3,67.7,-38.6,26.3,0,50638
58.255,95,0.151,-0.047,1.272,-69.7,64.6,-39.3,26.3,0,50648
58.256,95,0.2,-0.066,1.32,-90.1,59.5,-41.9,26.3,0,50658
58.257,95,0.241,-0.076,1.366,-96.8,62.5,-42.2,26.3,0,50668
58.258,95,0.267,-0.066,1.39,-100.7,68.0,-41.8,26.3,0,50678
58.259,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50688
58.390,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50700
58.391,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50710
58.392,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50720
58.393,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50730
58.394,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50740
58.395,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50750
58.397,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50760
58.398,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50770
58.399,95,0.283,-0.067,1.37,-102.4,73.7,-40.9,26.3,0,50780
58.400,95,0.065,-0.285,1.239,-185.9,84.1,-23.3,26.3,0,50792
58.401,95,0.065,-0.285,1.239,-185.9,84.1,-23.3,26.3,0,50797
58.402,95,0.042,-0.323,1.225,-186.6,85.0,-22.5,26.3,0,50808
58.403,95,0.004,-0.366,1.135,-191.2,87.0,-23.3,26.3,0,50818
58.404,95,-0.015,-0.369,1.105,-194.1,84.7,-23.5,26.3,0,50828
58.405,95,-0.024,-0.385,1.094,-194.8,80.6,-22.6,26.3,0,50838
58.406,95,-0.013,-0.387,1.08,-193.3,76.4,-20.7,26.3,0,50848
58.407,95,0.024,-0.418,1.063,-190.4,71.5,-17.5,26.3,0,50858
58.408,95,0.021,-0.452,1.014,-188.3,71.0,-16.4,26.3,0,50868
58.409,95,0.004,-0.493,0.965,-188.0,70.5,-16.4,26.3,0,50878
58.417,95,-0.016,-0.55,0.94,-189.9,69.4,-17.5,26.3,0,50888
58.551,95,-0.03,-0.578,0.937,-187.0,66.2,-19.2,26.3,0,50898
58.552,95,-0.011,-0.578,0.947,-181.4,65.9,-19.6,26.3,0,50908
58.553,95,-0.002,-0.587,0.899,-173.2,66.7,-19.3,26.3,0,50918
58.555,95,-0.015,-0.581,0.829,-164.9,65.9,-18.5,26.3,0,50928
58.557,95,-0.043,-0.624,0.86,-151.9,58.5,-18.3,26.3,0,50938
58.558,95,-0.064,-0.659,0.852,-145.7,54.6,-18.1,26.3,0,50948
58.560,95,-0.079,-0.662,0.851,-139.4,49.8,-17.6,26.3,0,50958
58.561,95,-0.091,-0.68,0.768,-131.5,38.9,-17.5,26.3,0,50968
58.564,95,-0.076,-0.671,0.711,-131.4,33.0,-18.5,26.3,0,50978
58.566,95,-0.063,-0.663,0.655,-133.6,27.2,-20.0,26.3,0,50988
58.567,95,-0.055,-0.653,0.628,-135.7,21.7,-21.2,26.3,0,50998
58.569,95,-0.032,-0.678,0.617,-133.1,13.5,-22.3,26.3,0,51008
58.570,95,-0.033,-0.697,0.617,-128.5,11.6,-23.1,26.3,0,51018
58.572,95,-0.042,-0.7,0.621,-122.6,10.4,-23.9,26.3,0,51028
58.573,95,-0.048,-0.707,0.589,-115.4,9.7,-24.5,26.3,0,51038
58.575,95,-0.043,-0.713,0.48,-103.3,5.7,-25.8,26.3,0,51048
58.576,95,-0.033,-0.707,0.477,-97.6,2.9,-26.7,26.3,0,51058
58.577,95,-0.02,-0.707,0.485,-91.6,2.2,-27.0,26.3,0,51068
58.578,95,-0.005,-0.706,0.479,-86.6,3.8,-26.2,26.3,0,51078
58.580,95,0.007,-0.721,0.431,-80.7,6.1,-24.5,26.3,0,51088
58.582,95,-0.001,-0.727,0.396,-78.0,4.1,-24.0,26.3,0,51098
58.716,95,-0.004,-0.732,0.38,-74.5,-2.9,-22.6,26.3,0,51118
58.717,95,-0.004,-0.756,0.337,-69.2,-10.3,-20.1,26.3,0,51128
58.718,95,0.009,-0.762,0.318,-65.3,-14.6,-19.3,26.3,0,51138
58.719,95,0.027,-0.769,0.302,-60.5,-17.6,-19.0,26.3,0,51148
58.720,95,0.039,-0.766,0.283,-55.5,-19.3,-18.2,26.3,0,51158
58.721,95,0.053,-0.766,0.242,-46.1,-22.0,-16.5,26.3,0,51168
58.722,95,0.052,-0.783,0.239,-42.3,-23.7,-16.4,26.3,0,51178
58.723,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51188
58.850,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51200
58.851,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51210
58.852,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51220
58.854,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51230
58.855,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51240
58.856,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51250
58.857,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51260
58.858,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51270
58.859,95,0.029,-0.787,0.237,-38.9,-24.8,-16.5,26.3,0,51280
58.860,95,-0.01,-0.816,0.1,41.6,-63.7,-2.4,26.3,0,51292
58.861,95,-0.015,-0.831,0.118,50.4,-68.0,-2.4,26.3,0,51298
58.862,95,-0.02,-0.847,0.13,60.8,-71.0,-2.3,26.3,0,51308
58.865,95,-0.021,-0.857,0.14,73.4,-73.6,-1.8,26.3,0,51318
58.870,95,-0.005,-0.844,0.15,99.3,-77.9,-0.3,26.3,0,51328
59.001,95,-0.002,-0.83,0.164,109.9,-79.0,0.7,26.3,0,51338
59.002,95,-0.001,-0.822,0.172,118.9,-79.7,1.8,26.3,0,51348
59.003,95,0.001,-0.807,0.181,125.4,-80.9,2.9,26.3,0,51358
59.004,95,-0.006,-0.793,0.215,131.5,-84.0,4.5,26.3,0,51368
59.005,95,0.001,-0.796,0.243,132.7,-86.3,4.9,26.3,0,51378
59.006,95,0.004,-0.796,0.274,135.0,-89.2,5.1,26.3,0,51388
59.007,95,0.006,-0.802,0.313,139.0,-91.6,5.5,26.3,0,51398
59.008,95,0.034,-0.806,0.365,149.1,-92.0,6.1,26.3,0,51408
59.009,95,0.043,-0.804,0.362,153.8,-90.7,5.8,26.3,0,51418
59.010,95,0.052,-0.781,0.332,158.2,-90.1,5.8,26.3,0,51428
59.011,95,0.049,-0.761,0.327,161.5,-90.4,6.2,26.3,0,51438
59.013,95,0.053,-0.747,0.351,162.8,-92.1,8.8,26.3,0,51448
59.014,95,0.063,-0.737,0.422,162.6,-93.1,10.1,26.3,0,51458
59.016,95,0.068,-0.718,0.476,165.7,-92.8,10.7,26.3,0,51468
59.017,95,0.074,-0.718,0.51,170.1,-92.4,10.7,26.3,0,51478
59.018,95,0.06,-0.683,0.562,183.7,-90.1,11.9,26.3,0,51488
59.019,95,0.072,-0.676,0.563,189.6,-89.6,13.7,26.3,0,51498
59.020,95,0.099,-0.669,0.577,193.8,-90.1,14.9,26.3,0,51508
59.021,95,0.109,-0.656,0.578,197.4,-91.1,15.8,26.3,0,51518
59.022,95,0.1,-0.613,0.606,202.9,-97.7,19.6,26.3,0,51528
59.023,95,0.118,-0.601,0.676,206.0,-99.2,20.9,26.3,0,51538
59.031,95,0.135,-0.601,0.71,208.0,-96.9,20.6,26.3,0,51548
59.039,95,0.138,-0.596,0.703,209.7,-94.2,18.8,26.3,0,51558
59.166,95,0.119,-0.544,0.71,212.4,-91.1,16.0,26.3,0,51568
59.167,95,0.128,-0.521,0.737,212.2,-87.8,16.2,26.3,0,51578
59.168,95,0.151,-0.5,0.782,211.3,-82.5,16.3,26.3,0,51588
59.169,95,0.159,-0.469,0.827,211.4,-75.9,16.1,26.3,0,51598
59.170,95,0.129,-0.417,0.928,211.5,-64.1,15.2,26.3,0,51608
59.172,95,0.099,-0.409,0.948,209.3,-60.2,14.5,26.3,0,51618
59.173,95,0.082,-0.408,0.952,204.5,-58.4,14.0,26.3,0,51628
59.174,95,0.083,-0.397,0.977,197.2,-59.1,12.9,26.3,0,51638
59.175,95,0.103,-0.365,1.027,178.5,-62.3,8.8,26.3,0,51648
59.176,95,0.12,-0.341,1.001,169.3,-62.3,6.7,26.3,0,51658
59.177,95,0.144,-0.326,0.997,158.8,-60.8,4.0,26.3,0,51668
59.178,95,0.17,-0.304,0.995,148.6,-56.4,1.0,26.3,0,51678
59.178,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51688
59.308,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51700
59.309,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51710
59.310,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51720
59.311,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51730
59.312,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51740
59.313,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51750
59.314,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51760
59.320,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51770
59.450,95,0.18,-0.281,1.05,126.9,-39.8,-8.1,26.3,0,51780
59.452,95,0.243,-0.102,1.228,19.5,9.4,-33.7,26.3,0,51792
59.453,95,0.204,-0.111,1.26,7.7,14.8,-36.3,26.3,0,51798
59.454,95,0.178,-0.109,1.269,-1.5,21.6,-37.2,26.3,0,51808
59.455,95,0.17,-0.12,1.266,-11.6,27.8,-37.0,26.3,0,51818
59.456,95,0.169,-0.139,1.278,-20.6,32.7,-36.8,26.3,0,51828
59.457,95,0.179,-0.119,1.339,-34.7,46.9,-36.6,26.3,0,51838
59.458,95,0.192,-0.099,1.334,-39.4,55.9,-36.8,26.3,0,51848
59.459,95,0.208,-0.09,1.299,-42.0,64.1,-37.2,26.3,0,51858
59.460,95,0.226,-0.077,1.284,-42.9,71.3,-37.2,26.3,0,51868
59.462,95,0.237,-0.077,1.301,-42.8,82.8,-36.1,26.3,0,51878
59.463,95,0.226,-0.09,1.332,-42.4,84.8,-35.4,26.3,0,51888
59.464,95,0.212,-0.106,1.347,-40.2,84.1,-34.8,26.3,0,51898
59.465,95,0.212,-0.102,1.296,-37.5,80.9,-34.6,26.3,0,51908
59.467,95,0.189,-0.081,1.129,-46.5,67.5,-36.7,26.3,0,51918
59.468,95,0.177,-0.068,1.167,-54.6,60.3,-36.9,26.3,0,51928
59.469,95,0.192,-0.074,1.231,-63.0,57.2,-35.0,26.3,0,51938
59.470,95,0.214,-0.083,1.277,-69.8,59.1,-32.5,26.3,0,51948
59.471,95,0.224,-0.086,1.294,-82.2,72.5,-30.1,26.3,0,51958
59.472,95,0.199,-0.081,1.256,-91.4,78.7,-29.7,26.3,0,51968
59.476,95,0.167,-0.091,1.224,-102.7,82.3,-29.1,26.3,0,51978
59.616,95,0.138,-0.114,1.218,-114.2,83.9,-28.4,26.3,0,51988
59.617,95,0.11,-0.166,1.291,-128.4,83.4,-26.4,26.3,0,51998
59.619,95,0.097,-0.199,1.303,-128.4,82.8,-26.1,26.3,0,52008
59.620,95,0.085,-0.234,1.327,-125.0,82.9,-26.1,26.3,0,52018
59.623,95,0.088,-0.24,1.339,-118.6,84.6,-26.0,26.3,0,52028
59.625,95,0.071,-0.241,1.305,-111.3,91.0,-26.2,26.3,0,52038
59.627,95,0.068,-0.247,1.291,-110.7,93.7,-26.6,26.3,0,52048
59.629,95,0.061,-0.254,1.288,-113.6,95.1,-26.9,26.3,0,52058
59.631,95,0.058,-0.273,1.272,-118.9,94.7,-26.9,26.3,0,52068
59.633,95,0.042,-0.29,1.187,-128.6,87.7,-26.6,26.3,0,52078
59.634,95,0.03,-0.285,1.082,-133.5,81.3,-27.1,26.3,0,52088
59.637,95,0.021,-0.304,1.021,-150.5,63.9,-28.9,26.3,0,52108
59.640,95,0.05,-0.383,1.229,-157.0,62.5,-29.0,26.3,0,52118
