time_s,bpm,ax,ay,az,gx,gy,gz,temp,motion,ts_ms
199.414,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294188
199.415,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294200
199.416,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294210
199.417,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294220
199.423,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294230
199.569,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294240
199.570,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294250
199.571,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294260
199.574,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294270
199.575,0,0.021,0.018,1.104,0.0,-0.1,-0.0,26.3,0,294280
199.576,0,0.018,0.018,1.109,-0.0,0.0,-0.1,26.3,0,294292
199.577,0,0.02,0.017,1.109,-0.1,0.0,-0.1,26.3,0,294298
199.579,0,0.021,0.018,1.111,-0.0,-0.0,-0.0,26.3,0,294308
199.580,0,0.021,0.014,1.105,0.0,-0.0,-0.0,26.2,0,294318
199.582,0,0.021,0.018,1.103,-0.0,0.0,-0.0,26.3,0,294328
199.584,0,0.02,0.015,1.107,-0.0,-0.0,-0.1,26.2,0,294338
199.585,0,0.022,0.016,1.106,0.0,-0.0,-0.1,26.3,0,294348
199.586,0,0.023,0.016,1.105,0.0,-0.0,-0.0,26.3,0,294358
199.587,0,0.023,0.013,1.111,0.1,0.1,-0.0,26.3,0,294368
199.590,0,0.017,0.014,1.109,0.1,-0.0,-0.0,26.2,0,294378
199.592,0,0.021,0.016,1.105,0.0,-0.0,-0.0,26.2,0,294388
199.594,0,0.02,0.014,1.107,0.0,-0.0,-0.0,26.3,0,294398
199.596,0,0.019,0.014,1.111,-0.0,-0.0,-0.0,26.3,0,294408
199.597,0,0.022,0.016,1.105,-0.0,0.0,-0.0,26.2,0,294418
199.599,0,0.019,0.015,1.111,-0.1,0.0,0.0,26.3,0,294428
199.600,0,0.022,0.016,1.104,-0.1,-0.1,-0.1,26.3,0,294438
199.602,0,0.02,0.015,1.108,-0.1,-0.1,-0.0,26.2,0,294448
199.604,0,0.02,0.016,1.109,-0.1,-0.0,-0.0,26.3,0,294458
199.607,0,0.019,0.015,1.107,-0.1,-0.0,-0.0,26.3,0,294468
199.609,0,0.018,0.014,1.104,-0.0,0.0,-0.1,26.3,0,294478
199.610,0,0.021,0.014,1.103,0.0,-0.0,-0.1,26.2,0,294488
199.612,0,0.02,0.014,1.105,0.1,0.0,0.0,26.2,0,294498
199.614,0,0.019,0.014,1.108,0.1,0.0,-0.0,26.3,0,294508
199.761,0,0.018,0.015,1.108,0.1,0.0,-0.1,26.3,0,294518
199.762,0,0.018,0.015,1.103,0.0,-0.0,-0.1,26.3,0,294528
199.763,0,0.021,0.017,1.106,0.0,0.0,-0.1,26.3,0,294538
199.764,0,0.019,0.017,1.107,-0.0,0.0,-0.1,26.3,0,294548
199.765,0,0.02,0.016,1.105,0.0,0.0,-0.1,26.3,0,294558
199.766,0,0.02,0.014,1.105,-0.1,0.0,-0.0,26.3,0,294568
199.767,0,0.021,0.016,1.109,-0.1,-0.1,0.0,26.3,0,294578
199.768,0,0.021,0.015,1.108,-0.0,0.0,-0.0,26.3,0,294588
199.769,0,0.021,0.016,1.111,-0.1,0.1,-0.0,26.2,0,294598
199.770,0,0.02,0.017,1.107,-0.1,0.0,-0.0,26.3,0,294608
199.771,0,0.018,0.015,1.107,-0.1,0.0,-0.0,26.3,0,294618
199.772,0,0.02,0.015,1.105,-0.1,-0.1,-0.0,26.2,0,294628
199.774,0,0.021,0.013,1.105,-0.0,0.0,-0.1,26.3,0,294638
199.775,0,0.023,0.017,1.11,0.0,-0.1,-0.1,26.2,0,294648
199.776,0,0.021,0.014,1.105,-0.1,-0.0,-0.0,26.3,0,294658
199.777,0,0.021,0.014,1.106,-0.1,-0.0,-0.0,26.3,0,294668
199.918,0,0.02,0.016,1.108,-0.1,0.0,0.0,26.3,0,294678
199.919,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294688
199.920,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294700
199.921,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294710
199.924,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294720
199.925,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294730
199.928,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294740
200.075,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294750
200.076,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294760
200.077,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294770
200.078,0,0.019,0.016,1.104,-0.1,-0.1,-0.1,26.2,0,294780
200.078,0,0.02,0.017,1.105,0.0,-0.0,-0.1,26.3,0,294792
200.079,0,0.02,0.017,1.105,0.0,-0.0,-0.1,26.3,0,294798
200.080,0,0.02,0.016,1.107,-0.0,-0.0,-0.0,26.2,0,294808
200.082,0,0.022,0.015,1.104,-0.0,0.0,-0.0,26.3,0,294818
200.083,0,0.019,0.016,1.107,-0.1,-0.1,-0.1,26.3,0,294828
200.084,0,0.023,0.017,1.107,-0.0,-0.1,-0.1,26.2,0,294838
200.085,0,0.023,0.017,1.109,-0.1,-0.0,-0.0,26.3,0,294848
200.086,0,0.021,0.015,1.107,-0.1,-0.0,0.0,26.3,0,294858
200.087,0,0.019,0.016,1.105,-0.2,-0.0,0.0,26.3,0,294868
200.087,0,0.021,0.014,1.105,-0.1,0.0,-0.0,26.2,0,294878
200.088,0,0.022,0.017,1.103,-0.0,0.0,-0.1,26.2,0,294888
200.090,0,0.02,0.015,1.106,-0.0,-0.0,0.0,26.2,0,294898
200.092,0,0.017,0.014,1.106,0.0,0.0,-0.0,26.3,0,294908
200.093,0,0.019,0.016,1.109,0.0,0.0,-0.0,26.2,0,294918
200.094,0,0.019,0.013,1.105,-0.0,0.0,-0.1,26.2,0,294928
200.094,0,0.018,0.016,1.104,-0.1,0.1,-0.1,26.2,0,294938
200.095,0,0.021,0.017,1.108,0.0,0.0,-0.0,26.2,0,294948
200.097,0,0.02,0.017,1.105,-0.0,0.0,-0.0,26.3,0,294958
200.098,0,0.02,0.015,1.104,0.0,-0.0,0.0,26.2,0,294968
200.099,0,0.02,0.016,1.105,0.0,0.0,0.0,26.2,0,294978
200.100,0,0.018,0.015,1.103,-0.0,0.0,-0.0,26.2,0,294988
200.102,0,0.02,0.014,1.104,-0.1,0.0,-0.0,26.2,0,294998
200.244,0,0.022,0.014,1.108,-0.2,-0.0,-0.0,26.2,0,295008
200.245,0,0.021,0.014,1.104,-0.1,0.0,-0.1,26.2,0,295028
200.246,0,0.021,0.015,1.11,-0.1,-0.0,-0.1,26.3,0,295038
200.247,0,0.02,0.013,1.107,-0.1,-0.0,-0.1,26.3,0,295048
200.248,0,0.019,0.013,1.106,0.0,0.0,-0.1,26.3,0,295058
200.249,0,0.016,0.013,1.109,0.0,-0.1,-0.0,26.3,0,295068
200.250,0,0.019,0.013,1.108,-0.0,-0.1,-0.0,26.3,0,295078
200.250,0,0.022,0.019,1.101,-0.0,0.0,-0.1,26.2,0,295088
200.251,0,0.021,0.017,1.104,-0.0,-0.1,-0.0,26.2,0,295098
200.252,0,0.021,0.015,1.102,0.0,-0.1,-0.0,26.2,0,295108
200.253,0,0.021,0.015,1.106,-0.1,0.0,-0.1,26.2,0,295118
200.254,0,0.021,0.017,1.106,-0.1,0.0,-0.1,26.2,0,295128
200.255,0,0.022,0.015,1.109,-0.0,-0.0,-0.1,26.3,0,295138
200.257,0,0.019,0.014,1.105,0.0,-0.0,-0.0,26.2,0,295148
200.259,0,0.018,0.013,1.102,0.0,0.0,-0.0,26.2,0,295158
200.414,0,0.019,0.014,1.109,0.0,-0.0,-0.1,26.2,0,295168
200.415,0,0.019,0.017,1.106,0.0,0.0,-0.0,26.2,0,295178
200.416,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295188
200.417,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295200
200.418,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295210
200.419,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295220
200.420,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295230
200.421,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295240
200.428,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295250
200.435,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295260
200.576,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295270
200.577,0,0.019,0.017,1.105,0.0,-0.0,-0.0,26.2,0,295280
200.579,0,0.018,0.012,1.104,-0.1,0.0,-0.0,26.3,0,295291
200.581,0,0.021,0.017,1.108,0.0,-0.0,-0.1,26.3,0,295298
200.582,0,0.02,0.015,1.109,0.0,-0.0,-0.1,26.3,0,295308
200.583,0,0.021,0.015,1.106,-0.0,0.0,-0.1,26.3,0,295318
200.584,0,0.02,0.016,1.104,0.1,-0.0,-0.1,26.3,0,295328
200.585,0,0.022,0.016,1.107,0.0,0.0,-0.0,26.3,0,295338
200.586,0,0.02,0.014,1.106,0.0,-0.1,-0.1,26.2,0,295348
200.587,0,0.019,0.017,1.106,0.1,-0.1,-0.0,26.2,0,295358
200.588,0,0.021,0.014,1.109,0.0,-0.0,-0.0,26.2,0,295368
200.589,0,0.02,0.016,1.105,0.0,0.0,-0.0,26.3,0,295378
200.590,0,0.017,0.015,1.103,0.0,0.0,-0.0,26.3,0,295388
200.592,0,0.02,0.015,1.106,0.0,-0.0,-0.0,26.2,0,295398
200.593,0,0.02,0.017,1.11,0.0,-0.0,-0.0,26.3,0,295408
200.594,0,0.022,0.013,1.108,0.1,0.0,-0.1,26.3,0,295418
200.594,0,0.021,0.016,1.107,0.1,0.1,-0.0,26.2,0,295428
200.595,0,0.019,0.012,1.104,-0.0,-0.0,-0.1,26.2,0,295438
200.596,0,0.018,0.017,1.106,0.0,0.0,-0.1,26.2,0,295448
200.597,0,0.016,0.016,1.107,-0.0,0.1,-0.0,26.2,0,295458
200.598,0,0.021,0.016,1.106,0.0,0.0,-0.1,26.3,0,295468
200.599,0,0.024,0.018,1.106,0.1,0.0,-0.1,26.2,0,295478
200.600,0,0.022,0.016,1.108,0.1,-0.0,-0.1,26.2,0,295488
200.601,0,0.021,0.013,1.105,0.0,0.0,-0.0,26.2,0,295498
200.739,0,0.024,0.015,1.104,0.1,-0.0,-0.1,26.2,0,295508
200.740,0,0.021,0.016,1.111,0.1,0.1,-0.1,26.3,0,295518
200.742,0,0.02,0.013,1.107,0.1,-0.0,-0.0,26.2,0,295528
200.743,0,0.02,0.013,1.107,0.2,-0.1,-0.1,26.2,0,295538
200.744,0,0.021,0.013,1.108,0.2,0.0,-0.0,26.2,0,295548
200.745,0,0.02,0.014,1.106,0.2,-0.0,-0.0,26.2,0,295558
200.746,0,0.024,0.017,1.107,0.2,0.0,0.0,26.2,0,295568
200.747,0,0.019,0.014,1.105,0.1,-0.0,0.0,26.2,0,295578
200.747,0,0.02,0.015,1.105,0.1,-0.0,-0.0,26.2,0,295588
200.748,0,0.02,0.014,1.106,-0.0,-0.0,-0.1,26.3,0,295598
200.749,0,0.018,0.017,1.108,0.0,-0.1,-0.0,26.2,0,295608
200.750,0,0.021,0.014,1.102,-0.0,-0.1,-0.0,26.2,0,295618
200.751,0,0.02,0.012,1.106,0.0,-0.0,-0.1,26.2,0,295628
200.752,0,0.021,0.015,1.109,0.0,0.0,-0.0,26.3,0,295638
200.753,0,0.022,0.016,1.11,0.0,0.0,-0.1,26.3,0,295648
200.756,0,0.018,0.017,1.111,0.0,-0.0,-0.0,26.3,0,295658
200.896,0,0.019,0.019,1.11,0.0,0.0,-0.1,26.3,0,295668
200.897,0,0.023,0.015,1.106,0.1,0.0,-0.0,26.3,0,295678
200.898,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295688
200.900,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295700
200.901,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295710
200.905,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295720
201.048,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295730
201.049,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295740
201.050,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295750
201.052,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295760
201.053,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295770
201.054,0,0.022,0.018,1.106,0.0,-0.1,-0.0,26.2,0,295780
201.056,0,0.019,0.016,1.107,-0.0,0.0,-0.1,26.2,0,295792
201.057,0,0.021,0.014,1.105,0.0,-0.0,-0.1,26.2,0,295798
201.058,0,0.02,0.017,1.104,-0.0,-0.0,-0.1,26.2,0,295808
201.060,0,0.022,0.016,1.107,0.0,-0.0,0.0,26.2,0,295818
201.061,0,0.023,0.015,1.105,0.1,-0.0,0.0,26.2,0,295828
201.062,0,0.018,0.016,1.107,0.1,-0.0,-0.0,26.3,0,295838
201.063,0,0.021,0.017,1.109,0.0,0.0,-0.1,26.3,0,295848
201.064,0,0.018,0.014,1.107,-0.0,0.0,-0.1,26.2,0,295858
201.065,0,0.019,0.016,1.106,-0.1,0.0,-0.1,26.3,0,295868
201.066,0,0.017,0.017,1.104,-0.1,-0.0,-0.0,26.2,0,295878
201.067,0,0.022,0.016,1.102,-0.1,-0.0,-0.0,26.3,0,295888
201.068,0,0.021,0.017,1.109,-0.1,-0.0,-0.0,26.2,0,295898
201.069,0,0.022,0.014,1.106,-0.0,-0.0,-0.0,26.2,0,295908
201.070,0,0.019,0.016,1.106,0.0,-0.0,-0.0,26.3,0,295918
201.072,0,0.023,0.015,1.11,0.1,-0.1,-0.1,26.2,0,295928
201.073,0,0.021,0.015,1.105,0.0,-0.1,-0.1,26.3,0,295938
201.075,0,0.019,0.014,1.11,0.0,-0.0,-0.1,26.3,0,295948
201.076,0,0.022,0.015,1.106,0.1,-0.1,0.0,26.2,0,295958
201.077,0,0.023,0.014,1.106,0.0,-0.0,-0.0,26.2,0,295968
201.082,0,0.021,0.017,1.106,-0.0,-0.0,-0.1,26.3,0,295978
201.232,0,0.022,0.017,1.103,0.0,-0.0,-0.1,26.3,0,295988
201.233,0,0.019,0.015,1.109,0.0,-0.1,-0.0,26.3,0,295998
201.235,0,0.018,0.013,1.109,0.0,-0.1,0.1,26.3,0,296008
201.237,0,0.021,0.018,1.108,-0.1,-0.0,-0.1,26.3,0,296028
201.238,0,0.019,0.014,1.106,-0.0,-0.1,-0.0,26.3,0,296038
201.238,0,0.022,0.014,1.107,0.0,-0.1,-0.0,26.3,0,296048
201.239,0,0.021,0.016,1.109,0.1,-0.0,-0.0,26.3,0,296058
201.240,0,0.023,0.013,1.105,0.1,-0.1,-0.1,26.2,0,296068
201.242,0,0.021,0.015,1.108,0.1,-0.0,-0.1,26.3,0,296078
201.244,0,0.022,0.015,1.104,0.1,0.0,-0.0,26.3,0,296088
201.245,0,0.02,0.017,1.108,0.0,0.0,-0.1,26.2,0,296098
201.246,0,0.022,0.014,1.105,0.1,0.0,-0.1,26.2,0,296108
201.247,0,0.021,0.013,1.108,0.1,0.0,-0.0,26.2,0,296118
201.248,0,0.02,0.013,1.107,0.0,-0.0,-0.0,26.3,0,296128
201.249,0,0.022,0.015,1.108,0.0,-0.1,-0.1,26.3,0,296138
201.249,0,0.025,0.015,1.108,0.0,-0.1,-0.1,26.3,0,296148
201.253,0,0.023,0.016,1.104,-0.1,-0.1,-0.0,26.3,0,296158
201.403,0,0.023,0.017,1.106,-0.1,-0.0,0.0,26.2,0,296168
201.405,0,0.022,0.015,1.104,-0.1,-0.0,-0.1,26.2,0,296178
201.406,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296188
201.407,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296200
201.408,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296210
201.410,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296220
201.412,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296230
201.417,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296240
201.556,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296250
201.557,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296260
201.559,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296270
201.561,0,0.022,0.014,1.102,-0.1,0.0,-0.0,26.2,0,296280
201.561,0,0.02,0.016,1.105,-0.1,-0.0,-0.1,26.3,0,296292
201.562,0,0.02,0.016,1.105,-0.1,-0.0,-0.1,26.3,0,296298
201.563,0,0.023,0.018,1.105,0.0,0.0,-0.0,26.3,0,296308
201.564,0,0.021,0.016,1.107,0.0,-0.0,-0.0,26.3,0,296318
201.565,0,0.021,0.015,1.108,0.1,0.0,-0.0,26.3,0,296328
201.566,0,0.02,0.016,1.106,0.0,-0.1,-0.0,26.2,0,296338
201.567,0,0.022,0.016,1.104,0.1,0.0,-0.1,26.3,0,296348
201.568,0,0.022,0.015,1.104,0.1,0.0,-0.0,26.3,0,296358
201.569,0,0.021,0.014,1.107,0.1,0.1,-0.0,26.3,0,296368
201.570,0,0.022,0.017,1.104,0.1,0.0,-0.0,26.3,0,296378
201.571,0,0.022,0.018,1.108,0.2,-0.0,-0.0,26.2,0,296388
201.571,0,0.018,0.015,1.106,0.1,0.0,-0.0,26.2,0,296398
201.572,0,0.021,0.014,1.108,0.2,-0.0,-0.1,26.2,0,296408
201.573,0,0.019,0.016,1.103,0.1,0.0,-0.0,26.2,0,296418
201.575,0,0.019,0.017,1.105,-0.0,-0.0,-0.0,26.2,0,296428
201.577,0,0.021,0.017,1.102,0.0,-0.0,-0.0,26.3,0,296438
201.578,0,0.019,0.016,1.107,-0.1,-0.0,-0.1,26.3,0,296448
201.580,0,0.02,0.016,1.106,0.0,-0.0,-0.0,26.3,0,296458
201.581,0,0.021,0.012,1.108,0.1,0.0,-0.0,26.2,0,296468
201.582,0,0.022,0.012,1.106,0.1,0.0,-0.0,26.2,0,296478
201.586,0,0.022,0.015,1.105,0.1,-0.0,-0.1,26.3,0,296488
201.729,0,0.021,0.016,1.106,0.1,0.0,-0.1,26.2,0,296498
201.730,0,0.02,0.015,1.11,0.1,-0.0,-0.0,26.3,0,296508
201.731,0,0.021,0.015,1.105,0.1,0.0,-0.0,26.3,0,296518
201.732,0,0.02,0.016,1.103,0.0,0.0,0.0,26.2,0,296528
201.733,0,0.021,0.015,1.108,0.0,0.0,-0.0,26.3,0,296538
201.734,0,0.02,0.015,1.106,0.1,0.0,-0.0,26.2,0,296548
201.735,0,0.021,0.017,1.105,0.0,0.0,-0.1,26.2,0,296558
201.736,0,0.021,0.016,1.106,0.0,-0.0,-0.1,26.3,0,296568
201.737,0,0.02,0.016,1.106,0.1,-0.0,-0.1,26.3,0,296578
201.738,0,0.022,0.015,1.106,-0.0,-0.0,-0.0,26.3,0,296588
201.739,0,0.022,0.014,1.105,0.0,-0.0,-0.0,26.2,0,296598
201.740,0,0.021,0.015,1.108,0.0,-0.0,-0.1,26.2,0,296608
201.741,0,0.021,0.016,1.105,0.0,-0.1,-0.1,26.3,0,296618
201.742,0,0.02,0.018,1.11,0.0,-0.1,-0.0,26.2,0,296628
201.744,0,0.021,0.017,1.107,-0.0,-0.1,-0.0,26.3,0,296638
201.745,0,0.02,0.016,1.105,0.0,0.0,-0.0,26.3,0,296648
201.882,0,0.021,0.016,1.104,0.1,-0.0,0.0,26.3,0,296658
201.883,0,0.02,0.016,1.105,0.0,-0.0,-0.0,26.2,0,296668
201.884,0,0.022,0.016,1.109,0.0,-0.0,-0.1,26.3,0,296678
201.885,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296688
201.885,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296700
201.889,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296710
202.031,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296720
202.032,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296730
202.033,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296740
202.034,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296750
202.035,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296760
202.036,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296770
202.037,0,0.019,0.012,1.108,0.0,-0.0,-0.0,26.2,0,296780
202.038,0,0.024,0.015,1.103,-0.0,0.1,-0.0,26.3,0,296792
202.039,0,0.022,0.013,1.109,-0.0,0.0,-0.0,26.3,0,296797
202.040,0,0.024,0.016,1.101,-0.0,0.0,-0.0,26.3,0,296808
202.040,0,0.025,0.015,1.105,0.1,-0.0,-0.1,26.3,0,296818
202.041,0,0.021,0.015,1.108,0.1,0.0,-0.0,26.2,0,296828
202.042,0,0.021,0.016,1.107,-0.0,-0.0,-0.0,26.2,0,296838
202.044,0,0.021,0.016,1.105,0.0,-0.1,0.0,26.2,0,296848
202.046,0,0.022,0.017,1.107,0.0,0.0,-0.1,26.2,0,296858
202.047,0,0.02,0.016,1.107,-0.0,-0.1,-0.1,26.2,0,296868
202.047,0,0.022,0.017,1.108,0.0,0.0,-0.0,26.2,0,296878
202.049,0,0.021,0.016,1.105,-0.0,-0.0,-0.1,26.3,0,296888
202.050,0,0.018,0.014,1.103,-0.0,0.0,-0.1,26.2,0,296898
202.051,0,0.017,0.015,1.105,-0.0,-0.0,-0.0,26.2,0,296908
202.052,0,0.02,0.013,1.105,0.0,-0.1,0.0,26.2,0,296918
202.053,0,0.021,0.016,1.106,0.0,0.0,-0.0,26.3,0,296928
202.054,0,0.017,0.014,1.107,0.1,0.0,0.0,26.3,0,296938
202.054,0,0.02,0.015,1.108,0.1,0.0,-0.0,26.2,0,296948
202.058,0,0.02,0.016,1.108,0.0,-0.0,-0.0,26.2,0,296958
202.198,0,0.02,0.013,1.103,0.0,-0.1,-0.0,26.3,0,296968
202.199,0,0.02,0.015,1.104,-0.0,-0.0,-0.0,26.2,0,296978
202.200,0,0.019,0.014,1.104,0.1,-0.0,-0.0,26.3,0,296988
202.201,0,0.021,0.015,1.109,0.1,-0.0,-0.1,26.3,0,296998
202.203,0,0.017,0.017,1.104,-0.0,0.0,-0.0,26.2,0,297018
202.204,0,0.021,0.017,1.111,0.0,-0.0,-0.0,26.2,0,297028
202.205,0,0.022,0.016,1.111,-0.0,-0.0,-0.1,26.2,0,297038
202.206,0,0.02,0.016,1.106,0.0,-0.0,-0.1,26.2,0,297048
202.207,0,0.019,0.014,1.108,-0.0,-0.1,-0.0,26.2,0,297058
202.207,0,0.021,0.015,1.102,0.0,-0.0,0.0,26.2,0,297068
202.208,0,0.022,0.017,1.108,0.1,0.0,-0.0,26.2,0,297078
202.210,0,0.022,0.015,1.108,0.1,-0.0,-0.0,26.2,0,297088
202.211,0,0.022,0.014,1.109,0.0,0.0,-0.0,26.2,0,297098
202.212,0,0.021,0.014,1.108,0.1,-0.0,-0.1,26.2,0,297108
202.213,0,0.021,0.016,1.108,0.1,0.1,-0.0,26.2,0,297118
202.216,0,0.021,0.014,1.105,0.1,-0.0,-0.0,26.2,0,297128
202.370,0,0.019,0.015,1.109,0.0,0.0,-0.0,26.3,0,297138
202.371,0,0.018,0.016,1.109,0.0,0.0,-0.0,26.2,0,297148
202.373,0,0.02,0.016,1.106,-0.1,0.0,-0.0,26.2,0,297158
202.374,0,0.02,0.017,1.111,-0.1,-0.0,-0.1,26.2,0,297168
202.376,0,0.02,0.018,1.11,-0.1,-0.1,-0.1,26.3,0,297178
202.378,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297188
202.382,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297200
202.521,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297210
202.522,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297220
202.523,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297230
202.524,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297240
202.525,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297250
202.527,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297260
202.528,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297270
202.529,0,0.018,0.015,1.104,-0.1,-0.0,-0.1,26.3,0,297280
202.530,0,0.021,0.015,1.109,0.1,-0.0,0.0,26.3,0,297292
202.531,0,0.018,0.014,1.106,0.1,0.0,-0.0,26.2,0,297298
202.532,0,0.02,0.016,1.11,0.2,0.0,-0.1,26.2,0,297308
202.533,0,0.021,0.015,1.108,0.1,0.0,-0.0,26.2,0,297318
202.534,0,0.022,0.014,1.107,0.1,-0.1,0.0,26.2,0,297328
202.535,0,0.02,0.015,1.111,0.0,-0.0,0.0,26.2,0,297338
202.536,0,0.021,0.016,1.104,-0.0,-0.0,-0.0,26.2,0,297348
202.537,0,0.02,0.017,1.106,0.0,-0.0,-0.0,26.2,0,297358
202.538,0,0.022,0.016,1.105,0.0,-0.0,-0.0,26.2,0,297368
202.539,0,0.022,0.016,1.106,0.0,-0.0,-0.0,26.3,0,297378
202.540,0,0.02,0.013,1.103,-0.0,-0.0,-0.0,26.2,0,297388
202.541,0,0.023,0.015,1.112,-0.0,-0.1,-0.1,26.2,0,297398
202.542,0,0.018,0.017,1.108,-0.0,-0.0,-0.1,26.2,0,297408
202.543,0,0.022,0.015,1.104,0.0,-0.1,-0.1,26.2,0,297418
202.545,0,0.021,0.013,1.111,0.1,-0.0,-0.0,26.2,0,297428
202.546,0,0.022,0.013,1.108,0.0,-0.1,0.0,26.2,0,297438
202.552,0,0.018,0.016,1.113,0.1,-0.0,0.0,26.3,0,297448
202.694,0,0.02,0.014,1.106,0.1,-0.0,-0.1,26.2,0,297458
202.696,0,0.023,0.018,1.107,0.1,-0.1,-0.1,26.2,0,297468
202.696,0,0.021,0.016,1.106,0.0,0.0,-0.0,26.2,0,297478
202.697,0,0.019,0.017,1.105,0.1,-0.0,-0.1,26.2,0,297488
202.698,0,0.023,0.014,1.109,0.1,-0.0,-0.1,26.2,0,297498
202.699,0,0.024,0.016,1.11,0.1,0.0,-0.0,26.2,0,297508
202.700,0,0.024,0.013,1.106,0.1,-0.0,-0.0,26.2,0,297518
202.701,0,0.02,0.016,1.107,0.0,-0.0,-0.0,26.2,0,297528
202.702,0,0.019,0.015,1.105,0.1,0.0,-0.1,26.2,0,297538
202.703,0,0.02,0.016,1.106,0.0,-0.1,-0.0,26.2,0,297548
202.704,0,0.02,0.016,1.107,0.0,-0.0,0.0,26.2,0,297558
202.705,0,0.018,0.015,1.11,0.0,-0.0,0.0,26.2,0,297568
202.706,0,0.021,0.015,1.108,0.0,0.0,-0.1,26.2,0,297578
202.707,0,0.02,0.014,1.106,0.1,-0.0,-0.0,26.2,0,297588
202.707,0,0.019,0.014,1.104,0.0,-0.1,0.0,26.3,0,297598
202.709,0,0.019,0.015,1.108,0.1,-0.1,0.0,26.3,0,297608
202.709,0,0.022,0.018,1.105,0.1,0.0,-0.0,26.2,0,297618
